order_id,order_placement_date,customer_id,product_id,order_qty,agreed_delivery_date,actual_delivery_date,delivery_qty,In Full,On Time,On Time In Full
FMY517201603,2025-05-14,789201,25891603,114,17-05-2025,17-05-2025,114,1,1,1
FMY517122603,2025-05-14,789122,25891603,71,17-05-2025,19-05-2025,71,1,0,0
FMY516102503,2025-05-14,789102,25891202,159,16-05-2025,16-05-2025,143,0,1,0
FMY516501501,2025-05-14,789501,25891202,131,16-05-2025,16-05-2025,131,1,1,1
FMY517122202,2025-05-14,789122,25891202,124,17-05-2025,18-05-2025,99,0,0,0
FMY515902302,2025-05-14,789902,25891202,435,15-05-2025,15-05-2025,435,1,1,1
FMY515403403,2025-05-14,789403,25891202,198,15-05-2025,15-05-2025,198,1,1,1
FMY515301602,2025-05-14,789301,25891202,201,15-05-2025,15-05-2025,201,1,1,1
FMY516301602,2025-05-14,789301,25891202,413,16-05-2025,16-05-2025,413,1,1,1
FMY517301202,2025-05-14,789301,25891202,236,17-05-2025,17-05-2025,236,1,1,1
FMY515703202,2025-05-14,789703,25891202,302,15-05-2025,15-05-2025,302,1,1,1
FMY516103202,2025-05-14,789103,25891202,198,16-05-2025,15-05-2025,198,1,1,1
FMY516422203,2025-05-14,789422,25891202,306,16-05-2025,18-05-2025,306,1,0,0
FMY515303603,2025-05-14,789303,25891202,378,15-05-2025,15-05-2025,340,0,1,0
FMY516721501,2025-05-14,789721,25891202,474,16-05-2025,16-05-2025,474,1,1,1
FMY517721602,2025-05-14,789721,25891202,280,17-05-2025,17-05-2025,280,1,1,1
FMY515101203,2025-05-14,789101,25891202,247,15-05-2025,16-05-2025,247,1,0,0
FMY517601202,2025-05-14,789601,25891202,276,17-05-2025,18-05-2025,262,0,0,0
FMY515603402,2025-05-14,789603,25891202,247,15-05-2025,15-05-2025,222,0,1,0
FMY516603202,2025-05-14,789603,25891202,204,16-05-2025,16-05-2025,204,1,1,1
FMY517603302,2025-05-14,789603,25891202,468,17-05-2025,17-05-2025,445,0,1,0
FMY516220502,2025-05-14,789220,25891202,121,16-05-2025,16-05-2025,109,0,1,0
FMY517621602,2025-05-14,789621,25891202,211,17-05-2025,17-05-2025,211,1,1,1
FMY515522203,2025-05-14,789522,25891202,166,15-05-2025,16-05-2025,166,1,0,0
FMY515422403,2025-05-14,789422,25891303,53,15-05-2025,15-05-2025,53,1,1,1
FMY516103303,2025-05-14,789103,25891303,66,16-05-2025,16-05-2025,63,0,1,0
FMY516201303,2025-05-14,789201,25891303,91,16-05-2025,19-05-2025,91,1,0,0
FMY515721303,2025-05-14,789721,25891303,74,15-05-2025,15-05-2025,74,1,1,1
FMY515522303,2025-05-14,789522,25891303,21,15-05-2025,15-05-2025,21,1,1,1
FMY515601601,2025-05-14,789601,25891303,35,15-05-2025,15-05-2025,28,0,1,0
FMY515303603,2025-05-14,789303,25891303,37,15-05-2025,15-05-2025,37,1,1,1
FMY516401303,2025-05-14,789401,25891303,36,16-05-2025,16-05-2025,32,0,1,0
FMY517420303,2025-05-14,789420,25891303,47,17-05-2025,20-05-2025,47,1,0,0
FMY516622303,2025-05-14,789622,25891303,89,16-05-2025,16-05-2025,89,1,1,1
FMY515221303,2025-05-14,789221,25891303,94,15-05-2025,16-05-2025,94,1,0,0
FMY516221401,2025-05-14,789221,25891303,92,16-05-2025,16-05-2025,74,0,1,0
FMY515503303,2025-05-14,789503,25891303,90,15-05-2025,16-05-2025,90,1,0,0
FMY517403602,2025-05-14,789403,25891303,44,17-05-2025,17-05-2025,44,1,1,1
FMY516121303,2025-05-14,789121,25891303,25,16-05-2025,18-05-2025,25,1,0,0
FMY516402603,2025-05-14,789402,25891303,88,16-05-2025,16-05-2025,70,0,1,0
FMY517721602,2025-05-14,789721,25891602,167,17-05-2025,17-05-2025,167,1,1,1
FMY516422203,2025-05-14,789422,25891203,369,16-05-2025,18-05-2025,369,1,0,0
FMY515101203,2025-05-14,789101,25891203,319,15-05-2025,16-05-2025,287,0,0,0
FMY517401301,2025-05-14,789401,25891203,131,17-05-2025,17-05-2025,131,1,1,1
FMY515203203,2025-05-14,789203,25891203,199,15-05-2025,16-05-2025,199,1,0,0
FMY515521203,2025-05-14,789521,25891203,441,15-05-2025,17-05-2025,441,1,0,0
FMY516521203,2025-05-14,789521,25891203,473,16-05-2025,18-05-2025,473,1,0,0
FMY515522203,2025-05-14,789522,25891203,314,15-05-2025,16-05-2025,314,1,0,0
FMY516522203,2025-05-14,789522,25891203,442,16-05-2025,17-05-2025,354,0,0,0
FMY516403203,2025-05-14,789403,25891203,339,16-05-2025,16-05-2025,339,1,1,1
FMY516301602,2025-05-14,789301,25891203,359,16-05-2025,16-05-2025,359,1,1,1
FMY516202203,2025-05-14,789202,25891203,412,16-05-2025,15-05-2025,330,0,1,0
FMY515503601,2025-05-14,789503,25891203,261,15-05-2025,15-05-2025,261,1,1,1
FMY515720203,2025-05-14,789720,25891203,227,15-05-2025,16-05-2025,227,1,0,0
FMY517720501,2025-05-14,789720,25891203,162,17-05-2025,17-05-2025,162,1,1,1
FMY515303603,2025-05-14,789303,25891203,118,15-05-2025,15-05-2025,112,0,1,0
FMY516121203,2025-05-14,789121,25891203,266,16-05-2025,16-05-2025,253,0,1,0
FMY517201203,2025-05-14,789201,25891203,453,17-05-2025,19-05-2025,453,1,0,0
FMY516321601,2025-05-14,789321,25891203,238,16-05-2025,16-05-2025,238,1,1,1
FMY516622303,2025-05-14,789622,25891203,132,16-05-2025,16-05-2025,132,1,1,1
FMY515402203,2025-05-14,789402,25891203,207,15-05-2025,14-05-2025,186,0,1,0
FMY517702203,2025-05-14,789702,25891203,255,17-05-2025,20-05-2025,242,0,0,0
FMY515621203,2025-05-14,789621,25891203,423,15-05-2025,15-05-2025,423,1,1,1
FMY516520502,2025-05-14,789520,25891203,190,16-05-2025,18-05-2025,180,0,0,0
FMY517621503,2025-05-14,789621,25891203,227,17-05-2025,18-05-2025,227,1,0,0
FMY517102302,2025-05-14,789102,25891302,57,17-05-2025,18-05-2025,57,1,0,0
FMY517622302,2025-05-14,789622,25891302,80,17-05-2025,18-05-2025,72,0,0,0
FMY516320603,2025-05-14,789320,25891302,30,16-05-2025,16-05-2025,30,1,1,1
FMY517603302,2025-05-14,789603,25891302,83,17-05-2025,17-05-2025,83,1,1,1
FMY517501302,2025-05-14,789501,25891302,44,17-05-2025,17-05-2025,44,1,1,1
FMY515403302,2025-05-14,789403,25891302,27,15-05-2025,17-05-2025,27,1,0,0
FMY517403602,2025-05-14,789403,25891302,65,17-05-2025,17-05-2025,65,1,1,1
FMY517220302,2025-05-14,789220,25891302,27,17-05-2025,17-05-2025,27,1,1,1
FMY516201302,2025-05-14,789201,25891302,45,16-05-2025,16-05-2025,45,1,1,1
FMY517201603,2025-05-14,789201,25891302,59,17-05-2025,17-05-2025,53,0,1,0
FMY515122302,2025-05-14,789122,25891302,69,15-05-2025,17-05-2025,62,0,0,0
FMY515902302,2025-05-14,789902,25891302,87,15-05-2025,15-05-2025,87,1,1,1
FMY515521302,2025-05-14,789521,25891302,44,15-05-2025,15-05-2025,44,1,1,1
FMY515202302,2025-05-14,789202,25891302,23,15-05-2025,14-05-2025,23,1,1,1
FMY516202502,2025-05-14,789202,25891302,50,16-05-2025,16-05-2025,50,1,1,1
FMY515401603,2025-05-14,789401,25891302,23,15-05-2025,15-05-2025,23,1,1,1
FMY517402602,2025-05-14,789402,25891302,88,17-05-2025,17-05-2025,88,1,1,1
FMY517422302,2025-05-14,789422,25891302,68,17-05-2025,18-05-2025,68,1,0,0
FMY516721501,2025-05-14,789721,25891301,93,16-05-2025,16-05-2025,93,1,1,1
FMY517703602,2025-05-14,789703,25891301,53,17-05-2025,17-05-2025,53,1,1,1
FMY515320501,2025-05-14,789320,25891301,59,15-05-2025,15-05-2025,59,1,1,1
FMY516421501,2025-05-14,789421,25891301,93,16-05-2025,17-05-2025,88,0,0,0
FMY516103303,2025-05-14,789103,25891301,63,16-05-2025,16-05-2025,63,1,1,1
FMY515601601,2025-05-14,789601,25891301,99,15-05-2025,15-05-2025,94,0,1,0
FMY515503303,2025-05-14,789503,25891301,69,15-05-2025,16-05-2025,62,0,0,0
FMY517202502,2025-05-14,789202,25891301,63,17-05-2025,17-05-2025,57,0,1,0
FMY516702603,2025-05-14,789702,25891301,48,16-05-2025,16-05-2025,43,0,1,0
FMY517301301,2025-05-14,789301,25891301,73,17-05-2025,18-05-2025,73,1,0,0
FMY515220403,2025-05-14,789220,25891301,75,15-05-2025,15-05-2025,75,1,1,1
FMY515401603,2025-05-14,789401,25891301,60,15-05-2025,15-05-2025,57,0,1,0
FMY516401303,2025-05-14,789401,25891301,78,16-05-2025,16-05-2025,62,0,1,0
FMY516603301,2025-05-14,789603,25891301,87,16-05-2025,18-05-2025,87,1,0,0
FMY517401301,2025-05-14,789401,25891301,37,17-05-2025,17-05-2025,37,1,1,1
FMY516303102,2025-05-14,789303,25891102,456,16-05-2025,16-05-2025,456,1,1,1
FMY517622502,2025-05-14,789622,25891102,397,17-05-2025,17-05-2025,397,1,1,1
FMY515121502,2025-05-14,789121,25891102,360,15-05-2025,17-05-2025,288,0,0,0
FMY516422102,2025-05-14,789422,25891102,421,16-05-2025,16-05-2025,400,0,1,0
FMY517902602,2025-05-14,789902,25891102,364,17-05-2025,17-05-2025,364,1,1,1
FMY515202602,2025-05-14,789202,25891102,345,15-05-2025,15-05-2025,311,0,1,0
FMY515903102,2025-05-14,789903,25891102,309,15-05-2025,15-05-2025,294,0,1,0
FMY515702403,2025-05-14,789702,25891102,406,15-05-2025,15-05-2025,365,0,1,0
FMY516702603,2025-05-14,789702,25891102,309,16-05-2025,16-05-2025,309,1,1,1
FMY515122102,2025-05-14,789122,25891102,361,15-05-2025,18-05-2025,289,0,0,0
FMY517122603,2025-05-14,789122,25891102,341,17-05-2025,19-05-2025,273,0,0,0
FMY515203502,2025-05-14,789203,25891102,397,15-05-2025,15-05-2025,397,1,1,1
FMY517203102,2025-05-14,789203,25891102,419,17-05-2025,19-05-2025,335,0,0,0
FMY517102502,2025-05-14,789102,25891502,161,17-05-2025,17-05-2025,161,1,1,1
FMY515622502,2025-05-14,789622,25891502,151,15-05-2025,14-05-2025,151,1,1,1
FMY517622502,2025-05-14,789622,25891502,198,17-05-2025,17-05-2025,198,1,1,1
FMY515420502,2025-05-14,789420,25891502,162,15-05-2025,18-05-2025,130,0,0,0
FMY515201502,2025-05-14,789201,25891502,109,15-05-2025,15-05-2025,109,1,1,1
FMY516201502,2025-05-14,789201,25891502,224,16-05-2025,17-05-2025,224,1,0,0
FMY516220502,2025-05-14,789220,25891502,168,16-05-2025,16-05-2025,151,0,1,0
FMY515203502,2025-05-14,789203,25891502,239,15-05-2025,15-05-2025,227,0,1,0
FMY517903601,2025-05-14,789903,25891502,221,17-05-2025,17-05-2025,199,0,1,0
FMY515202602,2025-05-14,789202,25891502,233,15-05-2025,15-05-2025,233,1,1,1
FMY516202502,2025-05-14,789202,25891502,119,16-05-2025,16-05-2025,119,1,1,1
FMY517202502,2025-05-14,789202,25891502,176,17-05-2025,17-05-2025,167,0,1,0
FMY515121502,2025-05-14,789121,25891502,111,15-05-2025,17-05-2025,100,0,0,0
FMY516520502,2025-05-14,789520,25891502,129,16-05-2025,18-05-2025,116,0,0,0
FMY517520502,2025-05-14,789520,25891502,142,17-05-2025,16-05-2025,135,0,1,0
FMY517902602,2025-05-14,789902,25891502,237,17-05-2025,17-05-2025,213,0,1,0
FMY515503502,2025-05-14,789503,25891502,211,15-05-2025,17-05-2025,211,1,0,0
FMY516422502,2025-05-14,789422,25891502,215,16-05-2025,17-05-2025,193,0,0,0
FMY516401502,2025-05-14,789401,25891502,158,16-05-2025,19-05-2025,158,1,0,0
FMY515501602,2025-05-14,789501,25891502,212,15-05-2025,15-05-2025,212,1,1,1
FMY516501502,2025-05-14,789501,25891502,151,16-05-2025,17-05-2025,151,1,0,0
FMY517601503,2025-05-14,789601,25891502,239,17-05-2025,17-05-2025,239,1,1,1
FMY515421502,2025-05-14,789421,25891502,107,15-05-2025,16-05-2025,102,0,0,0
FMY515403403,2025-05-14,789403,25891403,375,15-05-2025,15-05-2025,375,1,1,1
FMY515520403,2025-05-14,789520,25891403,307,15-05-2025,18-05-2025,292,0,0,0
FMY517621503,2025-05-14,789621,25891403,342,17-05-2025,18-05-2025,342,1,0,0
FMY516203603,2025-05-14,789203,25891403,240,16-05-2025,16-05-2025,216,0,1,0
FMY517203403,2025-05-14,789203,25891403,244,17-05-2025,17-05-2025,244,1,1,1
FMY515422403,2025-05-14,789422,25891403,441,15-05-2025,15-05-2025,353,0,1,0
FMY515420403,2025-05-14,789420,25891403,268,15-05-2025,17-05-2025,268,1,0,0
FMY517420403,2025-05-14,789420,25891403,466,17-05-2025,17-05-2025,443,0,1,0
FMY516902603,2025-05-14,789902,25891403,481,16-05-2025,16-05-2025,481,1,1,1
FMY516703403,2025-05-14,789703,25891403,423,16-05-2025,16-05-2025,381,0,1,0
FMY516122403,2025-05-14,789122,25891403,379,16-05-2025,15-05-2025,303,0,1,0
FMY516102503,2025-05-14,789102,25891403,234,16-05-2025,16-05-2025,211,0,1,0
FMY517202502,2025-05-14,789202,25891403,251,17-05-2025,17-05-2025,238,0,1,0
FMY515702403,2025-05-14,789702,25891403,394,15-05-2025,15-05-2025,394,1,1,1
FMY516702603,2025-05-14,789702,25891403,440,16-05-2025,16-05-2025,418,0,1,0
FMY516601403,2025-05-14,789601,25891403,384,16-05-2025,17-05-2025,307,0,0,0
FMY515220403,2025-05-14,789220,25891403,244,15-05-2025,15-05-2025,244,1,1,1
FMY515720503,2025-05-14,789720,25891503,207,15-05-2025,17-05-2025,207,1,0,0
FMY515103603,2025-05-14,789103,25891503,111,15-05-2025,15-05-2025,111,1,1,1
FMY517420503,2025-05-14,789420,25891503,125,17-05-2025,19-05-2025,125,1,0,0
FMY515401603,2025-05-14,789401,25891503,220,15-05-2025,15-05-2025,220,1,1,1
FMY517421503,2025-05-14,789421,25891503,233,17-05-2025,18-05-2025,233,1,0,0
FMY515603503,2025-05-14,789603,25891503,241,15-05-2025,17-05-2025,241,1,0,0
FMY515903503,2025-05-14,789903,25891503,208,15-05-2025,17-05-2025,198,0,0,0
FMY516903503,2025-05-14,789903,25891503,165,16-05-2025,19-05-2025,157,0,0,0
FMY517201603,2025-05-14,789201,25891503,137,17-05-2025,17-05-2025,123,0,1,0
FMY516102503,2025-05-14,789102,25891503,236,16-05-2025,16-05-2025,236,1,1,1
FMY515520503,2025-05-14,789520,25891503,239,15-05-2025,17-05-2025,191,0,0,0
FMY515202503,2025-05-14,789202,25891503,180,15-05-2025,17-05-2025,180,1,0,0
FMY515301602,2025-05-14,789301,25891503,222,15-05-2025,15-05-2025,222,1,1,1
FMY515101503,2025-05-14,789101,25891503,104,15-05-2025,15-05-2025,99,0,1,0
FMY517101603,2025-05-14,789101,25891503,244,17-05-2025,17-05-2025,195,0,1,0
FMY517522503,2025-05-14,789522,25891503,170,17-05-2025,20-05-2025,170,1,0,0
FMY516621503,2025-05-14,789621,25891503,204,16-05-2025,17-05-2025,194,0,0,0
FMY517621503,2025-05-14,789621,25891503,144,17-05-2025,18-05-2025,144,1,0,0
FMY515601503,2025-05-14,789601,25891503,121,15-05-2025,18-05-2025,121,1,0,0
FMY517601503,2025-05-14,789601,25891503,167,17-05-2025,17-05-2025,159,0,1,0
FMY517702503,2025-05-14,789702,25891503,128,17-05-2025,18-05-2025,115,0,0,0
FMY517603302,2025-05-14,789603,25891103,374,17-05-2025,17-05-2025,374,1,1,1
FMY515403403,2025-05-14,789403,25891103,444,15-05-2025,15-05-2025,444,1,1,1
FMY517403602,2025-05-14,789403,25891103,313,17-05-2025,17-05-2025,313,1,1,1
FMY517903601,2025-05-14,789903,25891103,376,17-05-2025,17-05-2025,338,0,1,0
FMY516703403,2025-05-14,789703,25891103,463,16-05-2025,16-05-2025,440,0,1,0
FMY516601603,2025-05-14,789601,25891103,364,16-05-2025,16-05-2025,346,0,1,0
FMY515520601,2025-05-14,789520,25891103,377,15-05-2025,15-05-2025,358,0,1,0
FMY517303501,2025-05-14,789303,25891103,443,17-05-2025,17-05-2025,443,1,1,1
FMY515501602,2025-05-14,789501,25891103,461,15-05-2025,15-05-2025,461,1,1,1
FMY515720203,2025-05-14,789720,25891103,425,15-05-2025,16-05-2025,383,0,0,0
FMY515221103,2025-05-14,789221,25891103,467,15-05-2025,17-05-2025,420,0,0,0
FMY515522103,2025-05-14,789522,25891103,432,15-05-2025,18-05-2025,432,1,0,0
FMY515622103,2025-05-14,789622,25891103,416,15-05-2025,15-05-2025,416,1,1,1
FMY516622103,2025-05-14,789622,25891103,343,16-05-2025,15-05-2025,343,1,1,1
FMY517401301,2025-05-14,789401,25891103,441,17-05-2025,17-05-2025,397,0,1,0
FMY517902602,2025-05-14,789902,25891103,306,17-05-2025,17-05-2025,306,1,1,1
FMY516103303,2025-05-14,789103,25891103,369,16-05-2025,16-05-2025,351,0,1,0
FMY516202502,2025-05-14,789202,25891103,364,16-05-2025,16-05-2025,328,0,1,0
FMY517321103,2025-05-14,789321,25891103,411,17-05-2025,17-05-2025,411,1,1,1
FMY515601601,2025-05-14,789601,25891601,83,15-05-2025,15-05-2025,79,0,1,0
FMY516601603,2025-05-14,789601,25891601,199,16-05-2025,16-05-2025,159,0,1,0
FMY515520601,2025-05-14,789520,25891601,94,15-05-2025,15-05-2025,94,1,1,1
FMY517902602,2025-05-14,789902,25891601,185,17-05-2025,17-05-2025,185,1,1,1
FMY516320603,2025-05-14,789320,25891601,63,16-05-2025,16-05-2025,63,1,1,1
FMY517422601,2025-05-14,789422,25891601,58,17-05-2025,19-05-2025,46,0,0,0
FMY515503601,2025-05-14,789503,25891601,152,15-05-2025,15-05-2025,152,1,1,1
FMY515720601,2025-05-14,789720,25891601,154,15-05-2025,15-05-2025,154,1,1,1
FMY516321601,2025-05-14,789321,25891601,149,16-05-2025,16-05-2025,149,1,1,1
FMY517903601,2025-05-14,789903,25891601,59,17-05-2025,17-05-2025,47,0,1,0
FMY517621602,2025-05-14,789621,25891601,77,17-05-2025,17-05-2025,73,0,1,0
FMY517420601,2025-05-14,789420,25891601,108,17-05-2025,18-05-2025,108,1,0,0
FMY515220403,2025-05-14,789220,25891402,302,15-05-2025,15-05-2025,302,1,1,1
FMY517501402,2025-05-14,789501,25891402,345,17-05-2025,18-05-2025,345,1,0,0
FMY516402603,2025-05-14,789402,25891402,202,16-05-2025,16-05-2025,202,1,1,1
FMY515603402,2025-05-14,789603,25891402,466,15-05-2025,15-05-2025,466,1,1,1
FMY517720501,2025-05-14,789720,25891402,462,17-05-2025,17-05-2025,462,1,1,1
FMY516301602,2025-05-14,789301,25891402,316,16-05-2025,16-05-2025,316,1,1,1
FMY517721602,2025-05-14,789721,25891402,218,17-05-2025,17-05-2025,218,1,1,1
FMY515503601,2025-05-14,789503,25891402,433,15-05-2025,15-05-2025,433,1,1,1
FMY516503603,2025-05-14,789503,25891402,327,16-05-2025,16-05-2025,327,1,1,1
FMY517503402,2025-05-14,789503,25891402,477,17-05-2025,17-05-2025,453,0,1,0
FMY516902402,2025-05-14,789902,25891402,242,16-05-2025,18-05-2025,230,0,0,0
FMY517902602,2025-05-14,789902,25891402,438,17-05-2025,17-05-2025,438,1,1,1
FMY515403403,2025-05-14,789403,25891402,408,15-05-2025,15-05-2025,408,1,1,1
FMY516121402,2025-05-14,789121,25891402,387,16-05-2025,17-05-2025,387,1,0,0
FMY517121402,2025-05-14,789121,25891402,227,17-05-2025,18-05-2025,182,0,0,0
FMY515702403,2025-05-14,789702,25891402,287,15-05-2025,15-05-2025,287,1,1,1
FMY517102502,2025-05-14,789102,25891402,388,17-05-2025,17-05-2025,388,1,1,1
FMY516603201,2025-05-14,789603,25891201,386,16-05-2025,15-05-2025,386,1,1,1
FMY515121201,2025-05-14,789121,25891201,374,15-05-2025,16-05-2025,374,1,0,0
FMY516601603,2025-05-14,789601,25891201,384,16-05-2025,16-05-2025,346,0,1,0
FMY515420201,2025-05-14,789420,25891201,444,15-05-2025,14-05-2025,444,1,1,1
FMY517420601,2025-05-14,789420,25891201,124,17-05-2025,18-05-2025,124,1,0,0
FMY516521201,2025-05-14,789521,25891201,308,16-05-2025,16-05-2025,293,0,1,0
FMY517202502,2025-05-14,789202,25891201,443,17-05-2025,17-05-2025,443,1,1,1
FMY517102502,2025-05-14,789102,25891201,163,17-05-2025,17-05-2025,163,1,1,1
FMY516902603,2025-05-14,789902,25891201,420,16-05-2025,16-05-2025,420,1,1,1
FMY517703201,2025-05-14,789703,25891201,346,17-05-2025,16-05-2025,346,1,1,1
FMY517501201,2025-05-14,789501,25891201,207,17-05-2025,19-05-2025,207,1,0,0
FMY517903601,2025-05-14,789903,25891201,112,17-05-2025,17-05-2025,112,1,1,1
FMY516720201,2025-05-14,789720,25891201,286,16-05-2025,16-05-2025,286,1,1,1
FMY515522203,2025-05-14,789522,25891201,110,15-05-2025,16-05-2025,110,1,0,0
FMY516522203,2025-05-14,789522,25891201,307,16-05-2025,17-05-2025,307,1,0,0
FMY516622303,2025-05-14,789622,25891201,281,16-05-2025,16-05-2025,281,1,1,1
FMY517622502,2025-05-14,789622,25891201,210,17-05-2025,17-05-2025,210,1,1,1
FMY515101503,2025-05-14,789101,25891201,139,15-05-2025,15-05-2025,132,0,1,0
FMY516501501,2025-05-14,789501,25891501,183,16-05-2025,16-05-2025,183,1,1,1
FMY516721501,2025-05-14,789721,25891501,132,16-05-2025,16-05-2025,132,1,1,1
FMY516902603,2025-05-14,789902,25891501,200,16-05-2025,16-05-2025,200,1,1,1
FMY516702603,2025-05-14,789702,25891501,197,16-05-2025,16-05-2025,197,1,1,1
FMY515522501,2025-05-14,789522,25891501,231,15-05-2025,17-05-2025,231,1,0,0
FMY517522503,2025-05-14,789522,25891501,110,17-05-2025,20-05-2025,110,1,0,0
FMY516420501,2025-05-14,789420,25891501,243,16-05-2025,19-05-2025,243,1,0,0
FMY517420501,2025-05-14,789420,25891501,240,17-05-2025,16-05-2025,240,1,1,1
FMY516621501,2025-05-14,789621,25891501,127,16-05-2025,16-05-2025,114,0,1,0
FMY515320501,2025-05-14,789320,25891501,238,15-05-2025,15-05-2025,238,1,1,1
FMY516320603,2025-05-14,789320,25891501,107,16-05-2025,16-05-2025,107,1,1,1
FMY515122501,2025-05-14,789122,25891501,202,15-05-2025,16-05-2025,202,1,0,0
FMY515103603,2025-05-14,789103,25891501,149,15-05-2025,15-05-2025,134,0,1,0
FMY516103501,2025-05-14,789103,25891501,209,16-05-2025,17-05-2025,209,1,0,0
FMY516303501,2025-05-14,789303,25891501,145,16-05-2025,15-05-2025,145,1,1,1
FMY517303501,2025-05-14,789303,25891501,108,17-05-2025,17-05-2025,108,1,1,1
FMY515102501,2025-05-14,789102,25891501,226,15-05-2025,15-05-2025,226,1,1,1
FMY517102502,2025-05-14,789102,25891501,109,17-05-2025,17-05-2025,104,0,1,0
FMY516421501,2025-05-14,789421,25891501,151,16-05-2025,17-05-2025,143,0,0,0
FMY516402501,2025-05-14,789402,25891501,250,16-05-2025,15-05-2025,250,1,1,1
FMY516220502,2025-05-14,789220,25891501,202,16-05-2025,16-05-2025,202,1,1,1
FMY516202502,2025-05-14,789202,25891501,165,16-05-2025,16-05-2025,165,1,1,1
FMY516720501,2025-05-14,789720,25891501,144,16-05-2025,15-05-2025,144,1,1,1
FMY517720501,2025-05-14,789720,25891501,184,17-05-2025,17-05-2025,184,1,1,1
FMY515301602,2025-05-14,789301,25891501,205,15-05-2025,15-05-2025,205,1,1,1
FMY517503602,2025-05-14,789503,25891602,52,17-05-2025,18-05-2025,52,1,0,0
FMY515301602,2025-05-14,789301,25891602,142,15-05-2025,15-05-2025,142,1,1,1
FMY516301602,2025-05-14,789301,25891602,188,16-05-2025,16-05-2025,188,1,1,1
FMY515202602,2025-05-14,789202,25891602,63,15-05-2025,15-05-2025,63,1,1,1
FMY516621602,2025-05-14,789621,25891602,153,16-05-2025,18-05-2025,153,1,0,0
FMY517621602,2025-05-14,789621,25891602,120,17-05-2025,17-05-2025,96,0,1,0
FMY515401603,2025-05-14,789401,25891602,169,15-05-2025,15-05-2025,161,0,1,0
FMY516401602,2025-05-14,789401,25891602,181,16-05-2025,17-05-2025,181,1,0,0
FMY517703602,2025-05-14,789703,25891602,157,17-05-2025,17-05-2025,141,0,1,0
FMY515321602,2025-05-14,789321,25891602,51,15-05-2025,15-05-2025,51,1,1,1
FMY517402602,2025-05-14,789402,25891602,178,17-05-2025,17-05-2025,178,1,1,1
FMY517221602,2025-05-14,789221,25891602,120,17-05-2025,17-05-2025,120,1,1,1
FMY515601602,2025-05-14,789601,25891602,128,15-05-2025,16-05-2025,122,0,0,0
FMY516601603,2025-05-14,789601,25891602,167,16-05-2025,16-05-2025,159,0,1,0
FMY517320602,2025-05-14,789320,25891602,87,17-05-2025,16-05-2025,87,1,1,1
FMY516520602,2025-05-14,789520,25891602,152,16-05-2025,16-05-2025,122,0,1,0
FMY517121602,2025-05-14,789121,25891602,152,17-05-2025,17-05-2025,137,0,1,0
FMY516522602,2025-05-14,789522,25891602,163,16-05-2025,18-05-2025,155,0,0,0
FMY517522602,2025-05-14,789522,25891602,133,17-05-2025,19-05-2025,133,1,0,0
FMY517902602,2025-05-14,789902,25891602,147,17-05-2025,17-05-2025,132,0,1,0
FMY517101603,2025-05-14,789101,25891602,157,17-05-2025,17-05-2025,149,0,1,0
FMY515501602,2025-05-14,789501,25891602,176,15-05-2025,15-05-2025,176,1,1,1
FMY517403602,2025-05-14,789403,25891602,192,17-05-2025,17-05-2025,192,1,1,1
FMY516220502,2025-05-14,789220,25891101,413,16-05-2025,16-05-2025,413,1,1,1
FMY517501302,2025-05-14,789501,25891101,495,17-05-2025,17-05-2025,495,1,1,1
FMY517201603,2025-05-14,789201,25891101,342,17-05-2025,17-05-2025,325,0,1,0
FMY515303603,2025-05-14,789303,25891101,373,15-05-2025,15-05-2025,373,1,1,1
FMY517603302,2025-05-14,789603,25891101,428,17-05-2025,17-05-2025,428,1,1,1
FMY517703602,2025-05-14,789703,25891101,402,17-05-2025,17-05-2025,402,1,1,1
FMY515121201,2025-05-14,789121,25891101,363,15-05-2025,16-05-2025,290,0,0,0
FMY516903101,2025-05-14,789903,25891101,459,16-05-2025,16-05-2025,459,1,1,1
FMY516320603,2025-05-14,789320,25891101,410,16-05-2025,16-05-2025,410,1,1,1
FMY517720501,2025-05-14,789720,25891101,347,17-05-2025,17-05-2025,347,1,1,1
FMY517702101,2025-05-14,789702,25891101,468,17-05-2025,17-05-2025,421,0,1,0
FMY516221503,2025-05-15,789221,25891501,114,16-05-2025,16-05-2025,114,1,1,1
FMY518401501,2025-05-15,789401,25891203,340,18-05-2025,18-05-2025,340,1,1,1
FMY516320203,2025-05-15,789320,25891203,443,16-05-2025,16-05-2025,399,0,1,0
FMY516203502,2025-05-15,789203,25891203,246,16-05-2025,16-05-2025,246,1,1,1
FMY518220302,2025-05-15,789220,25891203,205,18-05-2025,18-05-2025,205,1,1,1
FMY517721501,2025-05-15,789721,25891203,371,17-05-2025,17-05-2025,371,1,1,1
FMY517303402,2025-05-15,789303,25891203,109,17-05-2025,17-05-2025,109,1,1,1
FMY518303402,2025-05-15,789303,25891203,498,18-05-2025,19-05-2025,498,1,0,0
FMY516601302,2025-05-15,789601,25891203,283,16-05-2025,16-05-2025,283,1,1,1
FMY518601302,2025-05-15,789601,25891203,342,18-05-2025,17-05-2025,325,0,1,0
FMY516102301,2025-05-15,789102,25891203,380,16-05-2025,16-05-2025,380,1,1,1
FMY516903603,2025-05-15,789903,25891203,484,16-05-2025,16-05-2025,436,0,1,0
